ID,Date,LicenseNo,FacilityID,FacilityName,Type,Street,City,State,LocationID,Reason,SectionViolations,RiskLevel,Geo_Loc,Inspection_Results
4.62225E+13,28-11-2013,775,18158,17352,,2731,id-11235901,id_1890134,81855,CANVASS,,Low,locid8438,6
2.84501E+13,28-10-2015,423,24485,23368,TAVERN,2804,id-11235901,id_1890134,81860,COMPLAINT,34,Low,locid3680,4
2.5069E+13,13-07-2011,17265,17328,16553,RESTAURANT,4389,id-11235901,id_1890134,81851,LICENSE RE-INSPECTION,32,High,locid7067,4
3.76017E+13,25-09-2012,9003,19353,18492,RESTAURANT,168,id-11235901,id_1890134,81852,CANVASS,32,High,locid7221,4
1.89574E+13,24-03-2014,21470,1743,1569,RESTAURANT,15526,id-11235901,id_1890134,81876,CANVASS,31,High,locid16414,4
1.132E+13,12-12-2017,34160,22554,21680,RESTAURANT,1173,id-11235901,id_1890134,81911,SHORT FORM COMPLAINT,49,Medium,locid16551,4
1.76854E+13,29-07-2013,35771,11962,6928,RESTAURANT,8076,id-11235901,id_1890134,81902,CANVASS,32,High,locid12644,4
1.09892E+13,28-07-2015,20292,11588,11002,GROCERY STORE,11032,id-11235901,id_1890134,81858,CANVASS,,Medium,locid13973,3
2.51911E+13,07-05-2013,22317,6056,5788,RESTAURANT,1546,id-11235901,id_1890134,81867,LICENSE,32,Medium,locid9624,4
4.37886E+13,14-12-2010,12729,9978,9463,GROCERY STORE,14593,id-11235901,id_1890134,81864,SHORT FORM COMPLAINT,26,Low,locid1717,1
1.63779E+13,31-10-2016,33124,25093,23952,SCHOOL,9512,id-11235901,id_1890134,81854,CANVASS,,High,locid16811,4
3.13395E+13,27-10-2010,12251,26984,25759,GROCERY STORE,7650,id-11235901,id_1890134,81868,CANVASS,18,Medium,locid5397,1
3.95818E+13,17-08-2017,37339,21559,20598,RESTAURANT,4484,id-11235901,id_1890134,81856,SUSPECTED FOOD POISONING,5,High,locid8110,5
4.67183E+13,06-04-2016,36478,16629,15862,RESTAURANT,17340,id-11235901,id_1890134,81855,CANVASS,,High,locid9082,3
4.41658E+13,09-10-2012,17067,19355,18492,RESTAURANT,1669,id-11235901,id_1890134,81860,COMPLAINT RE-INSPECTION,35,Medium,locid3659,4
4.18669E+13,26-02-2014,18093,2329,2162,RESTAURANT,12149,id-11235901,id_1890134,81870,CANVASS,31,High,locid14672,4
3.24933E+13,24-04-2014,20305,7521,7151,RESTAURANT,11074,id-11235901,id_1890134,81856,COMPLAINT,4,High,locid8374,5
1.81681E+13,07-11-2013,2841,4490,4290,RESTAURANT,1325,id-11235901,id_1890134,81860,CANVASS,32,High,locid3685,4
1.78134E+13,05-08-2013,22654,7926,7532,RESTAURANT,410,id-11235901,id_1890134,81862,LICENSE RE-INSPECTION,,High,locid540,4
3.38778E+13,20-09-2016,16405,18803,17971,RESTAURANT,3350,id-11235901,id_1890134,81885,CANVASS RE-INSPECTION,32,High,locid15428,4
3.4243E+13,03-05-2010,578,25775,24618,GROCERY STORE,3896,id-11235901,id_1890134,81854,CANVASS,32,High,locid3811,4
1.57681E+13,13-04-2014,9346,26422,25210,RESTAURANT,16327,id-11235901,id_1890134,81866,CANVASS,1,High,locid2923,1
4.30755E+13,14-08-2014,16523,21049,20125,RESTAURANT,15830,id-11235901,id_1890134,81865,CANVASS,18,High,locid1675,1
4.10893E+13,10-12-2014,24281,1367,1219,RESTAURANT,588,id-11235901,id_1890134,81847,LICENSE,33,High,locid7430,4
2.50899E+13,03-05-2010,35073,7821,7436,RESTAURANT,7644,id-11235901,id_1890134,81868,CANVASS RE-INSPECTION,32,High,locid5114,4
1.58649E+13,28-12-2015,23102,22467,21410,RESTAURANT,16191,id-11235901,id_1890134,81864,COMPLAINT,29,High,locid1172,1
4.35547E+13,21-07-2016,16757,22897,21868,RESTAURANT,14374,id-11235901,id_1890134,81884,CANVASS,2,High,locid11657,5
4.97133E+13,23-01-2016,29439,23612,22523,SCHOOL,3611,id-11235901,id_1890134,81867,CANVASS,12,High,locid8378,5
3.28324E+13,03-08-2016,140,4435,4223,RESTAURANT,9654,id-11235901,id_1890134,81858,CANVASS,38,High,locid13293,4
2.23437E+13,11-08-2010,11922,15292,14575,GROCERY STORE,6283,id-11235901,id_1890134,81877,COMPLAINT,18,Medium,locid3798,1
1.59321E+13,30-08-2012,2931,17572,16786,RESTAURANT,4210,id-11235901,id_1890134,81881,CANVASS,,High,locid2857,6
2.46313E+13,14-10-2013,7534,376,326,GROCERY STORE,3420,id-11235901,id_1890134,81851,CANVASS,34,Medium,locid7671,4
4.08439E+13,02-06-2015,2439,11303,10724,RESTAURANT,8759,id-11235901,id_1890134,81902,CANVASS,30,High,locid12908,4
3.63536E+13,14-07-2015,601,21838,20869,RESTAURANT,4755,id-11235901,id_1890134,81853,CANVASS,,High,locid5553,3
3.36468E+13,07-02-2013,4518,20838,19928,TAVERN,12742,id-11235901,id_1890134,81854,CANVASS,18,Low,locid3824,1
3.32341E+13,07-12-2009,3128,22683,21666,RESTAURANT,1216,id-11235901,id_1890134,81860,CANVASS,33,Medium,locid3528,4
3.63783E+13,09-07-2014,17660,5507,5236,GROCERY STORE,15540,id-11235901,id_1890134,81882,CANVASS RE-INSPECTION,32,Low,locid2539,4
2.0495E+13,06-02-2011,13805,24802,23668,RESTAURANT,324,id-11235901,id_1890134,81852,CANVASS,,High,locid6341,6
2.73605E+13,11-04-2016,24967,20058,19166,RESTAURANT,9563,id-11235901,id_1890134,81892,CANVASS,18,High,locid11194,1
4.76812E+13,11-03-2014,13995,12618,11983,RESTAURANT,7836,id-11235901,id_1890134,81900,CANVASS,32,High,locid288,4
3.70171E+13,19-12-2010,15735,8361,7939,RESTAURANT,656,id-11235901,id_1890134,81882,LICENSE,,Medium,locid3290,4
3.8282E+13,23-08-2010,10868,25411,24261,CHILDREN'S SERVICES FACILITY,16411,id-11235901,id_1890134,81879,LICENSE,30,High,locid13031,4
4.75776E+13,15-03-2012,15959,7266,6906,RESTAURANT,5137,id-11235901,id_1890134,81898,CANVASS,18,High,locid4149,1
3.63732E+13,07-10-2014,16059,26070,24906,GROCERY STORE,14313,id-11235901,id_1890134,81874,CANVASS,,Medium,locid3065,3
4.42917E+13,22-02-2015,11960,23163,22094,GROCERY STORE,12407,id-11235901,id_1890134,81883,CANVASS,34,High,locid3988,4
1.35139E+13,27-09-2017,28949,15990,15255,RESTAURANT,5347,id-11235901,id_1890134,81884,RECENT INSPECTION,3,Medium,locid10952,5
1.37893E+13,11-01-2018,33790,18230,17422,SCHOOL,3894,id-11235901,id_1890134,81853,CANVASS,5,High,locid5810,5
2.67058E+13,09-12-2009,22888,9672,9173,SCHOOL,12388,id-11235901,id_1890134,81870,CANVASS RE-INSPECTION,,High,locid15011,4
1.56417E+13,20-04-2016,28068,25545,24386,RESTAURANT,13966,id-11235901,id_1890134,81883,LICENSE,18,High,locid3229,1
1.23739E+13,15-05-2017,11281,15498,14789,RESTAURANT,2115,id-11235901,id_1890134,81855,CANVASS,30,High,locid9762,4
1.16322E+13,16-03-2017,14478,1918,1736,RESTAURANT,3974,id-11235901,id_1890134,81867,COMPLAINT,33,High,locid8808,4
1.96736E+13,23-08-2012,10974,20753,19845,RESTAURANT,7715,id-11235901,id_1890134,81851,SHORT FORM COMPLAINT,,High,locid6904,4
4.91564E+13,27-07-2017,31132,15965,15232,LONG TERM CARE,14266,id-11235901,id_1890134,81889,LICENSE,3,High,locid7299,5
3.82265E+13,13-06-2016,33942,20703,19800,GROCERY STORE,13104,id-11235901,id_1890134,81873,COMPLAINT RE-INSPECTION,34,Medium,locid54,4
3.12927E+13,10-07-2013,35073,7821,7436,RESTAURANT,7644,id-11235901,id_1890134,81868,COMPLAINT RE-INSPECTION,,High,locid5114,4
2.82654E+13,12-01-2014,18743,1392,1249,CHILDREN'S SERVICES FACILITY,7750,id-11235901,id_1890134,81904,LICENSE,35,High,locid16090,4
3.1338E+13,01-07-2013,35380,11346,3274,RESTAURANT,14475,id-11235901,id_1890134,81879,CANVASS,32,High,locid13984,4
1.89592E+13,12-03-2013,4757,6345,6079,RESTAURANT,13253,id-11235901,id_1890134,81886,CANVASS,,High,locid12351,6
4.28216E+13,17-10-2011,17812,9345,8869,GROCERY STORE,17252,id-11235901,id_1890134,81896,LICENSE RE-INSPECTION,24,Medium,locid8997,1
4.35542E+13,21-06-2015,36492,17479,16693,RESTAURANT,15182,id-11235901,id_1890134,81890,CANVASS,6,High,locid16318,1
1.68908E+13,17-07-2011,9337,5890,5629,LONG TERM CARE,13247,id-11235901,id_1890134,81870,CANVASS RE-INSPECTION,32,High,locid15381,4
1.02531E+13,03-02-2009,37247,26209,25041,RESTAURANT,6434,id-11235901,id_1890134,81877,CANVASS,30,High,locid3793,4
2.06131E+13,06-06-2011,17222,11886,11296,RESTAURANT,10283,id-11235901,id_1890134,81868,LICENSE,2,Medium,locid5391,1
3.53264E+13,15-07-2012,1996,12915,12259,RESTAURANT,3726,id-11235901,id_1890134,81859,CANVASS,2,High,locid10400,5
2.19575E+13,14-08-2011,16886,23018,7785,RESTAURANT,2838,id-11235901,id_1890134,81892,LICENSE,,High,locid10172,4
2.61437E+13,11-01-2017,25333,11459,10884,DAYCARE ABOVE AND UNDER 2 YEARS,3290,id-11235901,id_1890134,81865,LICENSE,18,High,locid1609,1
1.49299E+13,02-02-2017,10599,10022,9509,GROCERY STORE,554,id-11235901,id_1890134,81873,COMPLAINT,33,Low,locid441,4
3.96938E+13,22-06-2016,34716,3743,3526,RESTAURANT,6690,id-11235901,id_1890134,81859,CANVASS,32,High,locid11772,4
4.99103E+13,01-09-2016,29330,13576,12910,RESTAURANT,14608,id-11235901,id_1890134,81899,LICENSE,16,Medium,locid8428,1
2.60764E+13,06-07-2011,6655,7356,7004,RESTAURANT,16658,id-11235901,id_1890134,81889,COMPLAINT,2,Medium,locid8624,1
3.37315E+13,18-10-2012,21141,10853,10282,RESTAURANT,8679,id-11235901,id_1890134,81851,LICENSE,11,High,locid6696,1
3.29204E+13,27-01-2014,21021,10833,10267,RESTAURANT,15396,id-11235901,id_1890134,81861,CANVASS,30,High,locid4832,4
4.85525E+13,24-04-2018,26280,3454,3245,RESTAURANT,7697,id-11235901,id_1890134,81863,CANVASS RE-INSPECTION,3,High,locid12184,5
3.67608E+13,08-04-2012,14357,21109,20183,RESTAURANT,13666,id-11235901,id_1890134,81883,CANVASS,,High,locid3618,6
3.81417E+13,25-10-2011,34840,21374,20422,HOSPITAL,2041,id-11235901,id_1890134,81853,CANVASS RE-INSPECTION,,High,locid16811,4
4.95409E+13,28-07-2014,35771,11962,6928,RESTAURANT,8076,id-11235901,id_1890134,81902,CANVASS,32,High,locid12644,4
3.96045E+13,19-06-2013,22541,4928,16384,RESTAURANT,977,id-11235901,id_1890134,81873,LICENSE RE-INSPECTION,32,Medium,locid227,4
2.77783E+13,01-08-2017,29874,10617,10081,RESTAURANT,1432,id-11235901,id_1890134,81861,LICENSE,3,High,locid5558,5
1.07748E+13,21-12-2014,34665,21002,20080,GROCERY STORE,6341,id-11235901,id_1890134,81862,CANVASS RE-INSPECTION,32,Low,locid1422,4
4.91504E+13,20-09-2015,23406,22717,21692,RESTAURANT,1173,id-11235901,id_1890134,81911,CANVASS,34,Medium,locid16551,4
2.14207E+13,09-07-2011,17360,4230,4033,RESTAURANT,10017,id-11235901,id_1890134,81869,LICENSE,32,Medium,locid6108,4
3.42061E+13,29-10-2012,37367,18077,17275,DAYCARE (2 - 6 YEARS),114,id-11235901,id_1890134,81873,CANVASS,35,High,locid698,4
4.6372E+13,24-10-2017,27757,2708,2529,CHILDREN'S SERVICES FACILITY,14659,id-11235901,id_1890134,81879,CANVASS,3,High,locid13981,5
1.39268E+13,23-08-2010,12399,5835,16384,GROCERY STORE,11719,id-11235901,id_1890134,81864,CANVASS RE-INSPECTION,30,Medium,locid1704,4
4.89746E+13,17-12-2011,15808,10641,10101,RESTAURANT,10374,id-11235901,id_1890134,81899,CANVASS,31,High,locid8045,4
3.80508E+13,11-05-2010,3066,8728,8275,RESTAURANT,5678,id-11235901,id_1890134,81892,COMPLAINT,32,High,locid11603,4
4.27901E+13,22-06-2011,4468,16025,15284,,17159,id-11235901,id_1890134,81897,CANVASS,,Medium,locid1302,6
1.83696E+13,08-10-2013,11393,986,16384,GROCERY STORE,13438,id-11235901,id_1890134,81884,CANVASS,,Medium,locid9860,6
4.32863E+13,16-10-2016,21693,22618,21621,RESTAURANT,8682,id-11235901,id_1890134,81902,CANVASS,28,Medium,locid12849,5
3.86788E+13,22-09-2013,23102,22467,21410,RESTAURANT,16191,id-11235901,id_1890134,81864,LICENSE,11,High,locid1172,1
4.09742E+13,04-12-2014,25677,15806,15096,GROCERY STORE,8449,id-11235901,id_1890134,81853,LICENSE,11,High,locid4750,1
1.48204E+13,15-06-2017,25913,11291,11348,RESTAURANT,3528,id-11235901,id_1890134,81859,CANVASS,18,Medium,locid10367,1
4.52562E+13,24-10-2010,35553,26679,25427,RESTAURANT,5541,id-11235901,id_1890134,81853,SHORT FORM COMPLAINT,33,Medium,locid6174,4
1.07567E+13,06-01-2015,36383,25860,24698,SCHOOL,14798,id-11235901,id_1890134,81866,CANVASS,34,High,locid2987,4
4.16132E+13,11-06-2013,3538,5037,9646,CATERING,15817,id-11235901,id_1890134,81856,CANVASS,16,High,locid8358,1
3.31209E+13,12-10-2009,13532,4341,4133,GROCERY STORE,14110,id-11235901,id_1890134,81884,LICENSE,2,High,locid10749,1
2.53598E+13,18-10-2012,9961,6908,6609,RESTAURANT,7304,id-11235901,id_1890134,81902,CANVASS,34,High,locid12121,4
2.24169E+13,17-04-2013,12101,1939,1759,RESTAURANT,11360,id-11235901,id_1890134,81896,CANVASS,30,High,locid9103,4
2.40945E+13,26-10-2016,33597,10964,17654,BAKERY,15790,id-11235901,id_1890134,81871,CANVASS,21,High,locid16560,1
1.19645E+13,28-12-2015,3472,8937,8473,,17711,id-11235901,id_1890134,81864,CANVASS,,Low,locid892,6
1.09982E+13,19-12-2010,738,22333,21349,RESTAURANT,16876,id-11235901,id_1890134,81876,CANVASS,34,Medium,locid15665,4
3.91354E+13,06-11-2011,8271,7785,7396,RESTAURANT,7552,id-11235901,id_1890134,81846,CANVASS,33,High,locid7967,4
3.25828E+13,18-09-2012,12082,11089,10520,RESTAURANT,4474,id-11235901,id_1890134,81873,CANVASS,,Medium,locid843,6
2.42132E+13,18-08-2015,9995,2919,2733,RESTAURANT,4582,id-11235901,id_1890134,81855,CANVASS RE-INSPECTION,,High,locid9158,4
1.04573E+13,03-01-2016,24464,16058,15284,RESTAURANT,5241,id-11235901,id_1890134,81857,COMPLAINT,29,Medium,locid7277,1
2.9762E+13,04-10-2015,35688,7360,7008,RESTAURANT,2225,id-11235901,id_1890134,81858,SHORT FORM COMPLAINT,35,Medium,locid14170,4
4.78373E+13,23-06-2010,245,14302,13616,RESTAURANT,6693,id-11235901,id_1890134,81867,COMPLAINT RE-INSPECTION,14,High,locid9396,1
1.05733E+13,20-06-2011,25826,20745,19839,SCHOOL,10922,id-11235901,id_1890134,81868,CANVASS RE-INSPECTION,14,High,locid5691,1
2.13452E+13,15-11-2011,8229,26307,25120,GROCERY STORE,7375,id-11235901,id_1890134,81846,COMPLAINT RE-INSPECTION,33,Low,locid7900,4
3.7509E+13,18-05-2016,18195,14036,13357,RESTAURANT,9537,id-11235901,id_1890134,81886,SHORT FORM COMPLAINT,,High,locid13226,4
1.40935E+13,11-03-2014,508,8854,8393,GROCERY STORE,14623,id-11235901,id_1890134,81882,COMPLAINT,18,Medium,locid3029,1
4.59436E+13,01-06-2016,18545,9364,8886,LONG TERM CARE,13667,id-11235901,id_1890134,81870,CANVASS,34,High,locid15518,4
2.73841E+13,29-08-2015,27975,7606,7230,RESTAURANT,1357,id-11235901,id_1890134,81855,CANVASS,34,High,locid9605,4
2.60598E+13,23-12-2015,25825,13086,12423,RESTAURANT,13052,id-11235901,id_1890134,81889,SHORT FORM COMPLAINT,,High,locid7047,4
1.47977E+13,24-01-2012,16808,17099,16324,RESTAURANT,11252,id-11235901,id_1890134,81874,CANVASS,,High,locid2749,6
1.84833E+13,22-03-2012,33172,25937,24774,RESTAURANT,14860,id-11235901,id_1890134,81905,CANVASS,,High,locid16007,3
1.88965E+13,17-04-2013,22137,2266,2089,RESTAURANT,7938,id-11235901,id_1890134,81890,LICENSE,32,High,locid16646,4
2.96905E+13,05-09-2016,24507,9014,8549,RESTAURANT,14020,id-11235901,id_1890134,81896,CANVASS,34,High,locid9288,4
3.11496E+13,07-11-2011,14647,21476,18747,RESTAURANT,1886,id-11235901,id_1890134,81906,CANVASS,34,High,locid7515,4
1.84912E+13,02-03-2010,5639,1263,1118,DAYCARE (2 - 6 YEARS),7147,id-11235901,id_1890134,81874,CANVASS,32,High,locid2806,4
1.56896E+13,14-04-2014,19210,2451,2282,BAKERY,1675,id-11235901,id_1890134,81906,CANVASS,11,Medium,locid7485,5
3.11833E+13,31-10-2016,13615,26136,24969,RESTAURANT,9593,id-11235901,id_1890134,81892,CANVASS,30,High,locid11192,4
1.20937E+13,16-09-2009,4016,10751,10192,,12915,id-11235901,id_1890134,81852,SHORT FORM COMPLAINT,,Low,locid6543,6
1.51308E+13,25-04-2015,33923,22183,21205,SCHOOL,2094,id-11235901,id_1890134,81882,CANVASS,33,High,locid2374,4
3.87529E+13,30-07-2014,8815,16592,15822,RESTAURANT,11231,id-11235901,id_1890134,81859,COMPLAINT RE-INSPECTION,32,High,locid11944,4
3.83846E+13,02-05-2018,31326,26640,25409,RESTAURANT,9107,id-11235901,id_1890134,81863,LICENSE,,High,locid12960,4
4.63336E+13,11-04-2013,1774,9099,8627,GROCERY STORE,11811,id-11235901,id_1890134,81854,CANVASS,33,High,locid4202,4
1.29409E+13,15-10-2011,5235,2111,1921,RESTAURANT,3415,id-11235901,id_1890134,81869,CANVASS,,Medium,locid6977,6
3.94248E+13,19-11-2012,34762,23998,22891,RESTAURANT,11299,id-11235901,id_1890134,81863,CANVASS,16,High,locid14095,1
3.03338E+13,12-10-2010,6328,10511,9985,RESTAURANT,14032,id-11235901,id_1890134,81883,CANVASS RE-INSPECTION,,High,locid3593,4
1.33241E+13,07-05-2013,9049,24747,21839,RESTAURANT,16963,id-11235901,id_1890134,81855,CANVASS RE-INSPECTION,34,High,locid9005,4
3.563E+13,17-05-2016,23479,18292,17476,RESTAURANT,8363,id-11235901,id_1890134,81904,CANVASS RE-INSPECTION,34,High,locid15547,4
2.07776E+13,29-08-2016,24576,8890,8427,RESTAURANT,4477,id-11235901,id_1890134,81851,CANVASS,,High,locid6766,6
3.22766E+13,19-07-2010,8031,24101,22980,RESTAURANT,10054,id-11235901,id_1890134,81854,CANVASS RE-INSPECTION,,High,locid4561,1
3.51407E+13,15-09-2013,6106,18646,17825,GROCERY STORE,671,id-11235901,id_1890134,81867,COMPLAINT,29,Low,locid9244,1
2.03554E+13,19-01-2010,7180,5247,4999,RESTAURANT,5333,id-11235901,id_1890134,81870,CANVASS,8,High,locid14802,5
1.56088E+13,21-08-2012,20729,18669,5236,GROCERY STORE,15546,id-11235901,id_1890134,81894,LICENSE,,Low,locid2556,1
2.23799E+13,05-06-2018,9631,9096,8625,GROCERY STORE,859,id-11235901,id_1890134,81865,CANVASS,47,High,locid1159,4
3.36567E+13,21-05-2012,6924,8698,8243,RESTAURANT,9144,id-11235901,id_1890134,81902,CANVASS,32,High,locid13053,4
3.24934E+13,07-03-2016,33652,20834,25529,SCHOOL,648,id-11235901,id_1890134,81857,CANVASS,44,High,locid7441,4
4.83247E+13,16-05-2012,20151,22120,16384,RESTAURANT,5169,id-11235901,id_1890134,81857,LICENSE,9,High,locid6252,1
3.28281E+13,27-03-2018,31242,12669,20171,RESTAURANT,14016,id-11235901,id_1890134,81884,LICENSE RE-INSPECTION,,Medium,locid11702,4
3.287E+13,20-07-2016,8369,7347,6993,RESTAURANT,2737,id-11235901,id_1890134,81850,CANVASS,34,Medium,locid5960,4
4.67647E+13,26-09-2012,10642,10576,10044,GROCERY STORE,15938,id-11235901,id_1890134,81866,COMPLAINT,3,Medium,locid2244,1
4.81243E+13,28-02-2011,16513,3540,3334,RESTAURANT,15722,id-11235901,id_1890134,81883,LICENSE,34,High,locid3310,4
1.03685E+13,22-07-2018,9113,27204,25962,RESTAURANT,12307,id-11235901,id_1890134,81877,COMPLAINT,5,High,locid3918,1
1.52739E+13,07-12-2011,4417,19806,15019,PRIVATE SCHOOL,10875,id-11235901,id_1890134,81900,COMPLAINT,33,High,locid173,4
4.48939E+13,24-07-2017,12996,19583,24685,RESTAURANT,1393,id-11235901,id_1890134,81850,COMPLAINT,3,High,locid6177,1
2.70835E+13,23-06-2013,22531,17606,16814,RESTAURANT,7905,id-11235901,id_1890134,81877,LICENSE RE-INSPECTION,38,Medium,locid4040,4
4.71292E+13,15-12-2014,7799,1369,1222,RESTAURANT,14433,id-11235901,id_1890134,81856,CANVASS,32,High,locid8406,4
1.21229E+13,07-04-2015,524,16419,15663,SCHOOL,9095,id-11235901,id_1890134,81886,CANVASS,31,High,locid12966,4
4.92248E+13,08-08-2012,4327,25460,24306,RESTAURANT,14708,id-11235901,id_1890134,81850,CANVASS,,High,locid6526,6
1.92707E+13,07-02-2012,8313,13627,12959,RESTAURANT,14362,id-11235901,id_1890134,81874,CANVASS,10,High,locid3058,1
4.80973E+13,05-09-2013,14173,466,365,RESTAURANT,12726,id-11235901,id_1890134,81864,CANVASS,,High,locid2295,6
2.47271E+13,14-12-2014,34147,5201,4957,RESTAURANT,1173,id-11235901,id_1890134,81911,SHORT FORM COMPLAINT,31,High,locid16551,4
2.10491E+13,18-01-2018,32487,8349,7928,SCHOOL,17863,id-11235901,id_1890134,81873,CANVASS,51,High,locid739,4
1.46546E+13,03-01-2017,20448,9354,8879,RESTAURANT,6263,id-11235901,id_1890134,81906,CANVASS,32,High,locid7163,4
4.77248E+13,06-10-2016,29525,6618,6354,RESTAURANT,1448,id-11235901,id_1890134,81859,LICENSE,18,High,locid11283,1
2.64961E+13,18-01-2017,13129,25560,2119,RESTAURANT,10450,id-11235901,id_1890134,81856,CANVASS,22,High,locid8054,5
3.48271E+13,29-07-2010,10059,6806,6512,RESTAURANT,4337,id-11235901,id_1890134,81884,COMPLAINT RE-INSPECTION,2,High,locid10674,5
1.59907E+13,02-06-2014,23336,1697,1527,RESTAURANT,6153,id-11235901,id_1890134,81892,LICENSE,,High,locid11822,4
3.98535E+13,31-10-2012,22962,18336,17517,RESTAURANT,8663,id-11235901,id_1890134,81902,CANVASS,30,High,locid12840,4
1.40805E+13,06-01-2010,21319,7843,7458,RESTAURANT,16046,id-11235901,id_1890134,81871,CANVASS,31,High,locid16674,4
4.10368E+13,21-07-2014,23085,22085,21109,CHILDREN'S SERVICES FACILITY,2018,id-11235901,id_1890134,81855,LICENSE,,High,locid9750,4
1.07866E+13,04-06-2014,4041,4334,4125,GROCERY STORE,6696,id-11235901,id_1890134,81877,COMPLAINT,3,High,locid3430,5
2.2803E+13,07-07-2009,35494,4367,4100,RESTAURANT,11525,id-11235901,id_1890134,81886,CANVASS RE-INSPECTION,30,High,locid12407,4
2.59716E+13,14-10-2009,29743,25557,24399,SCHOOL,12939,id-11235901,id_1890134,81885,CANVASS,12,High,locid15277,5
1.65182E+13,04-09-2017,22053,9761,9261,RESTAURANT,638,id-11235901,id_1890134,81855,COMPLAINT,2,High,locid9561,1
3.35517E+13,16-04-2011,4306,11050,10479,RESTAURANT,807,id-11235901,id_1890134,81857,COMPLAINT,31,High,locid6222,4
1.12288E+13,09-09-2015,7984,2930,2745,RESTAURANT,5555,id-11235901,id_1890134,81952,CANVASS,29,High,locid10949,5
3.93558E+13,29-06-2015,25773,1476,1324,RESTAURANT,6881,id-11235901,id_1890134,81902,CANVASS,2,High,locid11963,5
2.00346E+13,31-08-2014,36502,9762,9262,RESTAURANT,15048,id-11235901,id_1890134,81883,CANVASS,33,High,locid2642,4
4.51352E+13,29-11-2016,29649,25175,24037,GROCERY STORE,16983,id-11235901,id_1890134,81862,LICENSE RE-INSPECTION,38,Medium,locid1485,4
4.56855E+13,03-09-2009,8377,19794,18916,RESTAURANT,11915,id-11235901,id_1890134,81898,COMPLAINT,2,High,locid4190,1
1.89803E+13,01-10-2018,32420,26931,25696,RESTAURANT,6256,id-11235901,id_1890134,81856,LICENSE,,High,locid8551,4
4.84298E+13,28-08-2017,30298,26404,25191,RESTAURANT,17536,id-11235901,id_1890134,81855,LICENSE,25,High,locid9157,5
3.93351E+13,07-10-2009,5823,19568,14665,GROCERY STORE,13482,id-11235901,id_1890134,81889,CANVASS,34,Low,locid6989,4
4.11447E+13,21-12-2011,18083,1118,975,RESTAURANT,10676,id-11235901,id_1890134,81852,CANVASS,,Medium,locid6628,6
2.76968E+13,13-01-2014,21976,21067,16384,RESTAURANT,14814,id-11235901,id_1890134,81906,CANVASS,,High,locid7521,6
3.84514E+13,18-06-2014,135,3198,2995,RESTAURANT,2476,id-11235901,id_1890134,81860,SHORT FORM COMPLAINT,33,Medium,locid3705,4
1.56267E+13,06-07-2009,3501,4582,4378,GROCERY STORE,10966,id-11235901,id_1890134,81863,CANVASS,32,High,locid13925,4
4.47866E+13,31-08-2009,9132,1677,1515,RESTAURANT,8584,id-11235901,id_1890134,81851,CANVASS,,High,locid7803,4
